Regionname,Suburb,Propertycount,Address,CouncilArea,Postcode,Distance,BrokerAgent,Date,Longtitude,Lattitude,Method,Type,Rooms,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Price
Western Metropolitan,Travancore,1052,61 Mooltan St,Moonee Valley,3032,5.3,Jellis,03-08-2036,144.9371,-37.7813,S,h,3,3,2,1,337,153,1930,1257000
Western Metropolitan,Travancore,1052,110 Baroda St,Moonee Valley,3032,5.3,Nelson,04-08-2036,144.9346,-37.7778,SP,h,4,4,2,1,621,192,1900,1562000
Western Metropolitan,Travancore,1052,47 Mooltan St,Moonee Valley,3032,5.3,Nelson,05-08-2036,144.9374,-37.7818,SP,h,2,2,1,1,321,,,1100000
Western Metropolitan,Travancore,1052,53 Mangalore St,Moonee Valley,3032,5.3,Nelson,06-08-2036,144.935,-37.7796,VB,h,4,3,3,2,650,242,1925,1740000
Western Metropolitan,Travancore,1052,145/38 Mt Alexander Rd,Moonee Valley,3032,5.3,Ray,07-08-2036,144.9383,-37.7847,SP,u,2,2,1,1,0,51,2012,315000
Southern Metropolitan,Caulfield East,608,5 Grange Rd,Glen Eira,3145,9.3,Woodards,08-08-2036,145.0491,-37.8815,PI,h,3,20,1,2,875,,,1650000
Southern Metropolitan,Caulfield East,608,4 Lord St,Glen Eira,3145,9.3,Bayside,09-08-2036,145.0466,-37.885,S,h,3,3,1,2,658,,,1380000
Southern Metropolitan,Caulfield East,608,9 Lord St,Glen Eira,3145,9.3,Woodards,10-08-2036,145.0462,-37.8852,SP,h,2,2,1,2,0,,,620000
Southern Metropolitan,Caulfield East,608,75 Grange Rd,Glen Eira,3145,9.3,Gary,11-08-2036,145.0462,-37.8868,S,h,5,5,2,1,521,208,1915,1335000
Southern Metropolitan,Caulfield East,608,17 Clifton St,Glen Eira,3145,9.3,hockingstuart,12-08-2036,145.0447,-37.884,S,h,2,2,1,1,472,,1960,1000000
Western Metropolitan,Seaholme,852,41 Simmons Dr,Hobsons Bay,3018,12.7,RT,13-08-2036,144.8468,-37.8628,PI,h,3,3,2,2,537,,,860000
Western Metropolitan,Seaholme,852,13 Sussex St,Hobsons Bay,3018,12.7,Greg,14-08-2036,144.8437,-37.864,S,h,5,5,3,6,705,313,2005,1415000
Western Metropolitan,Seaholme,852,10 Wattle Gr,Hobsons Bay,3018,12.7,RT,15-08-2036,144.8416,-37.8664,PI,h,5,4,3,4,697,,2005,2000000
Western Metropolitan,Keilor Park,1119,31 Swan St,Brimbank,3042,14.5,Nelson,16-08-2036,144.8586,-37.725,S,h,3,3,1,1,696,132,1975,720000
Western Metropolitan,Keilor Park,1119,5/8 Swan St,Brimbank,3042,14.5,Nelson,17-08-2036,144.8621,-37.7251,S,t,2,2,1,1,161,100,2010,380000
Western Metropolitan,Keilor Park,1119,60 Erebus St,Brimbank,3042,14.5,Barry,18-08-2036,144.8605,-37.7216,S,h,4,4,2,1,697,,,843000
Western Metropolitan,Keilor Park,1119,2/90 Victory St,Brimbank,3042,14.5,Barry,19-08-2036,144.8533,-37.7243,S,u,3,3,1,1,255,132,1991,501000
Western Metropolitan,Keilor Park,1119,50 Collinson St,Brimbank,3042,14.5,YPA,20-08-2036,144.8578,-37.7221,S,h,4,4,2,7,754,,,820500
Western Metropolitan,Keilor Park,1119,47 Victory St,Brimbank,3042,14.5,Brad,21-08-2036,144.8579,-37.7259,SP,h,3,3,1,1,695,141,1970,722000
Western Metropolitan,Keilor Park,1119,44 Erebus St,Brimbank,3042,14.5,Barry,22-08-2036,144.8602,-37.7231,S,t,4,4,3,1,308,174,1970,746000
Western Metropolitan,Keilor Park,1119,2a Flinders St,Brimbank,3042,14.5,Nelson,23-08-2036,144.8569,-37.7226,S,h,3,3,2,2,260,,,685000
Western Metropolitan,Keilor Park,1119,2/125 Fosters Rd,Brimbank,3042,14.5,Nelson,24-08-2036,144.8582,-37.7169,S,u,3,3,1,1,166,136,1999,455000
Western Metropolitan,Keilor Park,1119,3/550 Fullarton Rd,Brimbank,3042,14.5,Barry,25-08-2036,144.8584,-37.7263,S,t,4,4,2,1,231,146,2013,600000
Western Metropolitan,Keilor Park,1119,18 William St,Brimbank,3042,14.5,Nelson,26-08-2036,144.8545,-37.7212,S,h,3,3,1,1,338,107,1960,575000
Western Metropolitan,Keilor Park,1119,35 Spence St,Brimbank,3042,14.5,Nelson,27-08-2036,144.8598,-37.7212,S,h,3,3,2,2,554,129,1980,566000
Southern Metropolitan,Gardenvale,534,66A Gardenvale Rd,Glen Eira,3185,9.8,Nick,28-08-2036,145.0121,-37.8982,PI,h,3,3,2,2,236,193,2004,1250000
Southern Metropolitan,Gardenvale,534,2/32 Gardenia Rd,Glen Eira,3185,9.8,Biggin,29-08-2036,145.0093,-37.8971,SP,u,2,2,1,1,0,65,1970,393000
Southern Metropolitan,Gardenvale,534,7/32 Gardenia Rd,Glen Eira,3185,9.8,Biggin,30-08-2036,145.0093,-37.8971,S,u,2,2,1,1,0,75,,440000
Southern Metropolitan,Gardenvale,534,1/18 Magnolia Rd,Glen Eira,3185,9.8,Biggin,31-08-2036,145.0101,-37.8994,S,u,2,2,1,1,0,75,1960,595000
Southern Metropolitan,Gardenvale,534,25 Magnolia Rd,Glen Eira,3185,9.8,hockingstuart,01-09-2036,145.0098,-37.8988,S,h,4,4,3,3,474,230,2010,2200000
Northern Metropolitan,Princes Hill,1008,76 Arnold St,Yarra,3054,3.7,Collins,02-09-2036,144.9655,-37.7832,VB,h,3,3,1,2,341,,,1700000
Northern Metropolitan,Princes Hill,1008,77 McIlwraith St,Yarra,3054,3.7,Nelson,03-09-2036,144.9681,-37.7833,S,h,4,4,2,1,256,156,1890,1908000
Western Metropolitan,Aberfeldie,1543,32 Fawkner St,Moonee Valley,3040,9.1,Nelson,04-09-2036,144.8959,-37.7574,S,h,4,4,2,2,273,,,1330000
Western Metropolitan,Aberfeldie,1543,2/65 Clifton St,Moonee Valley,3040,9.1,Nelson,05-09-2036,144.8916,-37.762,S,h,3,3,3,2,240,240,2013,1300000
Western Metropolitan,Aberfeldie,1543,3/4 Combermere St,Moonee Valley,3040,9.1,Barry,06-09-2036,144.9043,-37.7564,S,h,2,2,1,1,70,72.3,1980,470000
Western Metropolitan,Aberfeldie,1543,2 Derry St,Moonee Valley,3040,9.1,Nelson,07-09-2036,144.8993,-37.7595,PI,h,4,4,2,2,746,161,1950,1740000
Southern Metropolitan,Albert Park,3280,4 Ashworth St,Port Phillip,3206,3.3,Greg,08-09-2036,144.9495,-37.8473,VB,h,3,3,1,1,178,116,1910,1700000
Southern Metropolitan,Albert Park,3280,13/123 Beaconsfield Pde,Port Phillip,3206,3.3,Nelson,09-09-2036,144.9511,-37.8487,PI,u,1,1,1,1,0,64,1888,1100000
Southern Metropolitan,Albert Park,3280,102 Graham St,Port Phillip,3206,3.3,RT,10-09-2036,144.949,-37.8453,S,h,3,3,2,0,130,,,2155000
Southern Metropolitan,Albert Park,3280,374 Montague St,Port Phillip,3206,3.3,Marshall,11-09-2036,144.9563,-37.8426,PI,h,3,3,2,0,140,,,2115000
Southern Metropolitan,Albert Park,3280,75 Richardson St,Port Phillip,3206,3.3,Greg,12-09-2036,144.9522,-37.8441,S,h,2,2,1,1,263,,,2810000
Southern Metropolitan,Albert Park,3280,21 Finlay St,Port Phillip,3206,3.3,Marshall,13-09-2036,144.9558,-37.8436,S,h,2,2,1,1,236,,,2130000
Southern Metropolitan,Albert Park,3280,28 Hambleton St,Port Phillip,3206,3.3,Greg,14-09-2036,144.9574,-37.8459,S,h,4,4,1,0,306,,,2950000
Southern Metropolitan,Albert Park,3280,91 Page St,Port Phillip,3206,3.3,Marshall,15-09-2036,144.955,-37.8473,S,h,3,3,1,1,163,85,1890,2150000
Southern Metropolitan,Albert Park,3280,6 Gray La,Port Phillip,3206,3.3,White,16-09-2036,144.9538,-37.8435,SP,h,3,3,1,1,185,,,2035000
Southern Metropolitan,Albert Park,3280,2A Mills St,Port Phillip,3206,3.3,Marshall,17-09-2036,144.9598,-37.8441,S,t,2,2,1,1,115,,,1500000
Southern Metropolitan,Albert Park,3280,46 Withers St,Port Phillip,3206,3.3,RT,18-09-2036,144.9489,-37.8445,S,h,2,2,1,0,111,70,1915,1190000
Northern Metropolitan,Alphington,2211,10/90 Yarralea St,Darebin,3078,6.4,Miles,19-09-2036,145.0327,-37.7793,S,u,1,1,1,1,915,,,320000
Northern Metropolitan,Alphington,2211,57 Yarralea St,Yarra,3078,6.4,Nelson,20-09-2036,145.0319,-37.7817,PI,t,3,3,2,2,528,,1967,1285000
Northern Metropolitan,Alphington,2211,55 Bennett St,Darebin,3078,6.4,Nelson,21-09-2036,145.0318,-37.771,S,h,4,4,2,2,600,,,1975000
Northern Metropolitan,Alphington,2211,3/34 Grange Rd,Darebin,3078,6.4,Fletchers,22-09-2036,145.0253,-37.7786,S,u,1,1,1,1,0,,,316000
Western Metropolitan,Altona North,5132,269 Blackshaws Rd,Hobsons Bay,3025,11.1,Hunter,23-09-2036,144.8594,-37.8326,SP,h,3,3,1,2,606,109,1970,916000
Western Metropolitan,Altona North,5132,68 Chambers Rd,Hobsons Bay,3025,11.1,RT,24-09-2036,144.8425,-37.8367,S,h,3,3,1,2,534,,,750000
Western Metropolitan,Altona North,5132,23 Rymill Ct,Hobsons Bay,3025,11.1,hockingstuart,25-09-2036,144.8399,-37.8322,S,h,3,3,1,3,535,132,1970,910000
Southern Metropolitan,Armadale,4836,22 Baldwin St,Stonnington,3143,6.3,Marshall,26-09-2036,145.0219,-37.8545,S,h,2,2,2,3,311,,,1859000
Southern Metropolitan,Armadale,4836,5/29 Mercer Rd,Stonnington,3143,6.3,RT,27-09-2036,145.0259,-37.8532,S,t,2,2,2,1,189,,,1200000
Southern Metropolitan,Armadale,4836,8/15 Egerton Rd,Stonnington,3143,6.3,hockingstuart,28-09-2036,145.0223,-37.8624,VB,u,2,2,1,1,0,66.23,1960,480000
Southern Metropolitan,Armadale,4836,4/48 New St,Stonnington,3143,6.3,Jellis,29-09-2036,145.0164,-37.8544,S,u,3,3,2,2,1803,,2011,1635000
Southern Metropolitan,Armadale,4836,18 Rose St,Stonnington,3143,6.3,Marshall,30-09-2036,145.0156,-37.851,S,h,2,2,2,0,195,,,1705000
Southern Metropolitan,Armadale,4836,4/10 St Georges Rd,Stonnington,3143,6.3,Kay,01-10-2036,145.0209,-37.8606,S,t,3,3,2,2,0,,,1005000
Southern Metropolitan,Armadale,4836,1/5 The Terrace,Stonnington,3143,6.3,Woodards,02-10-2036,145.0224,-37.8603,S,u,2,2,1,1,869,74,1980,852000
Southern Metropolitan,Armadale,4836,8/16 Wattletree Rd,Stonnington,3143,6.3,Jellis,03-10-2036,145.0174,-37.8611,S,u,2,2,1,2,0,,,690000
Southern Metropolitan,Armadale,4836,1/25 Mercer Rd,Stonnington,3143,6.3,Jellis,04-10-2036,145.0263,-37.8536,S,u,3,3,2,3,395,,,2120000
Southern Metropolitan,Armadale,4836,6/581 Orrong Rd,Stonnington,3143,6.3,Marshall,05-10-2036,145.0115,-37.8531,S,u,1,1,1,0,0,48,1966,405000
Western Metropolitan,Ascot Vale,6567,8 Anderson St,Moonee Valley,3032,5.9,Nelson,06-10-2036,144.9065,-37.7822,S,h,5,5,3,3,468,274,1925,2100000
Western Metropolitan,Ascot Vale,6567,6 Munro St,Moonee Valley,3032,5.9,Nelson,07-10-2036,144.9148,-37.7756,S,h,3,3,1,1,450,155,1920,1435000
Western Metropolitan,Ascot Vale,6567,72 Bloomfield Rd,Moonee Valley,3032,5.9,Nelson,08-10-2036,144.9165,-37.7761,PI,h,2,2,1,1,226,98,1920,1020000
Western Metropolitan,Ascot Vale,6567,3 Dalgety Dr,Moonee Valley,3032,5.9,Nelson,09-10-2036,144.904,-37.7774,S,h,3,3,2,2,209,,2009,1041000
Western Metropolitan,Ascot Vale,6567,4/225 Maribyrnong Rd,Moonee Valley,3032,5.9,Woodards,10-10-2036,144.9088,-37.7715,S,t,2,2,2,1,103,,,565000
Western Metropolitan,Ascot Vale,6567,75 Maribyrnong Rd,Moonee Valley,3032,5.9,Jellis,11-10-2036,144.9184,-37.7721,PI,h,6,6,3,2,1012,435,1887,2250000
Western Metropolitan,Ascot Vale,6567,5/9 Sandown Rd,Moonee Valley,3032,5.9,Alexkarbon,12-10-2036,144.9209,-37.7831,SP,t,4,4,3,2,0,159,2011,900000
Western Metropolitan,Ascot Vale,6567,7 Elliott St,Moonee Valley,3032,5.9,Nelson,13-10-2036,144.9095,-37.781,S,h,3,3,2,1,542,,,1490000
Western Metropolitan,Ascot Vale,6567,17 Monash St,Moonee Valley,3032,5.9,Nelson,14-10-2036,144.9083,-37.7808,PI,h,3,3,1,2,538,,,1230000
Western Metropolitan,Ascot Vale,6567,136 The Parade,Moonee Valley,3032,5.9,Brad,15-10-2036,144.9113,-37.7721,S,h,2,2,1,0,341,,,1050000
Western Metropolitan,Ascot Vale,6567,3 Federation St,Moonee Valley,3032,5.9,Brad,16-10-2036,144.9166,-37.7737,S,h,2,2,1,1,202,,,1005000
Western Metropolitan,Ascot Vale,6567,40 Kent St,Moonee Valley,3032,5.9,Alexkarbon,17-10-2036,144.9284,-37.7804,S,h,4,4,3,2,230,,,1316500
Southern Metropolitan,Ashwood,2894,5 Harcourt St,Monash,3147,12.2,Barry,18-10-2036,145.1064,-37.8683,S,h,2,2,1,2,803,95,1950,1495000
Southern Metropolitan,Ashwood,2894,217 Huntingdale Rd,Monash,3147,12.2,Harcourts,19-10-2036,145.1111,-37.8696,S,h,4,4,1,1,656,,,1126000
Southern Metropolitan,Ashwood,2894,1/7 Queens Pde,Monash,3147,12.2,Marshall,20-10-2036,145.0981,-37.8677,S,u,2,2,1,1,78,59,1970,822000
Southern Metropolitan,Ashwood,2894,3/5 Yunki Ct,Monash,3147,12.2,Buxton,21-10-2036,145.0994,-37.871,SP,t,2,2,1,2,162,,2010,770000
Southern Metropolitan,Ashwood,2894,2/5 Parkhill Dr,Monash,3147,12.2,Jellis,22-10-2036,145.1083,-37.8625,S,u,3,3,2,2,235,130,2006,890000
Western Metropolitan,Avondale Heights,4502,33a Deutscher St,Moonee Valley,3034,10.5,Moonee,23-10-2036,144.8561,-37.7593,S,u,3,3,2,1,292,150,2008,765000
Western Metropolitan,Avondale Heights,4502,39 Ridge Dr,Moonee Valley,3034,10.5,Nelson,24-10-2036,144.8548,-37.7532,S,h,3,3,1,2,615,,,881000
Western Metropolitan,Avondale Heights,4502,47 Wood St,Moonee Valley,3034,10.5,Moonee,25-10-2036,144.8568,-37.7678,SP,h,4,4,1,2,697,,,850000
Western Metropolitan,Avondale Heights,4502,16 Cortina Pl,Moonee Valley,3034,10.5,Nelson,26-10-2036,144.8659,-37.7522,SP,h,4,4,3,2,656,322,1990,1300000
Western Metropolitan,Avondale Heights,4502,4 Camille Ct,Moonee Valley,3034,10.5,Moonee,27-10-2036,144.8652,-37.7565,SP,h,5,5,2,2,889,,,1250000
Western Metropolitan,Avondale Heights,4502,53 Doyle St,Moonee Valley,3034,10.5,Moonee,28-10-2036,144.8574,-37.7574,SP,h,3,3,1,1,585,99,1960,760000
Western Metropolitan,Avondale Heights,4502,30 Lorgrove Ct,Moonee Valley,3034,10.5,Nelson,29-10-2036,144.866,-37.7619,VB,h,4,4,3,3,857,,,1600000
Southern Metropolitan,Balwyn North,7809,25 Rookwood St,Boroondara,3104,9.2,Noel,30-10-2036,145.0842,-37.7926,S,h,2,2,1,2,667,130,1955,1900000
Southern Metropolitan,Balwyn North,7809,24 Yeneda St,Boroondara,3104,9.2,hockingstuart,31-10-2036,145.1013,-37.8016,S,h,3,3,1,1,696,,,1922000
Southern Metropolitan,Balwyn North,7809,103 Longview Rd,Boroondara,3104,9.2,RT,01-11-2036,145.0788,-37.7848,PI,h,4,4,2,2,627,,,2000000
Southern Metropolitan,Balwyn North,7809,2/21 Pavo St,Boroondara,3104,9.2,Marshall,02-11-2036,145.0739,-37.7862,S,u,3,3,1,1,350,120,1950,700000
Southern Metropolitan,Balwyn North,7809,35 Sylvander St,Boroondara,3104,9.2,Jellis,03-11-2036,145.0938,-37.789,S,h,4,4,3,2,636,227,1960,1890000
Southern Metropolitan,Balwyn North,7809,18 Woodville St,Boroondara,3104,9.2,Jellis,04-11-2036,145.0922,-37.7897,S,h,4,4,2,1,677,,,1630000
Southern Metropolitan,Balwyn North,7809,2/87 Tannock St,Boroondara,3104,9.2,hockingstuart,05-11-2036,145.0961,-37.785,PI,u,2,2,2,1,196,,1994,800000
Southern Metropolitan,Balwyn North,7809,215 Doncaster Rd,Boroondara,3104,9.2,hockingstuart,06-11-2036,145.0866,-37.7939,S,h,3,0,0,0,818,,,1670000
Southern Metropolitan,Balwyn North,7809,16 Ventnor St,Boroondara,3104,9.2,Marshall,07-11-2036,145.0945,-37.7827,PI,h,4,4,3,2,627,213,1970,1725000
Eastern Metropolitan,Bellfield,790,345 Waterdale Rd,Banyule,3081,9.5,Haughton,08-11-2036,145.0453,-37.754,S,h,3,3,1,2,730,,,1110000
Eastern Metropolitan,Bellfield,790,125 Oriel Rd,Banyule,3081,9.5,Ray,09-11-2036,145.0393,-37.7524,S,h,3,3,2,3,601,101.51,1950,894000
Southern Metropolitan,Bentleigh,6795,2 Delhi St,Glen Eira,3204,13,Woodards,10-11-2036,145.0469,-37.9257,S,h,2,2,1,4,616,,,1402000
Southern Metropolitan,Bentleigh,6795,10 Luckins Rd,Glen Eira,3204,13,HAR,11-11-2036,145.0448,-37.9318,S,h,3,3,1,2,657,,,1500000
Southern Metropolitan,Bentleigh,6795,23 Auckland St,Glen Eira,3204,13,Woodards,12-11-2036,145.0467,-37.925,VB,h,2,2,1,3,579,,,1100000
Southern Metropolitan,Bentleigh,6795,28 Campbell St,Glen Eira,3204,13,Buxton,13-11-2036,145.033,-37.9193,VB,h,6,6,2,2,702,,1926,2000000
Southern Metropolitan,Bentleigh,6795,42 Hutchinson St,Glen Eira,3204,13,Woodards,14-11-2036,145.0497,-37.9243,S,u,2,2,1,3,225,,,710000
Southern Metropolitan,Bentleigh,6795,4/2 Jasper Rd,Glen Eira,3204,13,McGrath,15-11-2036,145.0393,-37.9329,SP,t,2,2,2,1,0,,2012,620000
Southern Metropolitan,Bentleigh,6795,4/10 Blair St,Glen Eira,3204,13,Hodges,16-11-2036,145.0355,-37.9156,S,t,4,4,2,1,207,,2007,1105000
Southern Metropolitan,Bentleigh,6795,23A Fromer St,Glen Eira,3204,13,hockingstuart,17-11-2036,145.0428,-37.9284,S,t,3,3,2,2,334,,2006,1303000
Southern Metropolitan,Bentleigh,6795,197A Jasper Rd,Glen Eira,3204,13,Buxton,18-11-2036,145.0418,-37.9166,S,t,3,3,3,2,338,194,2012,1375000
Southern Metropolitan,Bentleigh,6795,25B Luckins Rd,Glen Eira,3204,13,hockingstuart,19-11-2036,145.0463,-37.9317,S,t,4,4,2,2,352,,,1300000
Southern Metropolitan,Bentleigh,6795,3 Rogers Rd,Glen Eira,3204,13,Woodards,20-11-2036,145.0427,-37.9317,S,h,3,3,1,2,614,,,1286000
Southern Metropolitan,Bentleigh,6795,7 Rosina St,Glen Eira,3204,13,hockingstuart,21-11-2036,145.0445,-37.9323,S,h,4,4,2,2,650,,1996,1920000
Southern Metropolitan,Bentleigh,6795,5 Smith St,Glen Eira,3204,13,hockingstuart,22-11-2036,145.0429,-37.9179,S,h,3,3,2,2,674,,,1968500
Southern Metropolitan,Bentleigh,6795,6b Howell St,Glen Eira,3204,13,Woodards,23-11-2036,145.0331,-37.9302,S,u,3,3,1,2,242,,,845000
Southern Metropolitan,Bentleigh,6795,8 Plym St,Glen Eira,3204,13,Woodards,24-11-2036,145.0361,-37.9321,S,h,4,4,2,2,478,,,1107000
Southern Metropolitan,Bentleigh,6795,2/23 Whitmuir Rd,Glen Eira,3204,13,hockingstuart,25-11-2036,145.0287,-37.9145,S,u,3,3,1,1,681,,1960,641500
Southern Metropolitan,Bentleigh,6795,52a Tucker Rd,Glen Eira,3204,13,Buxton,26-11-2036,145.0498,-37.9296,S,u,2,2,1,1,0,115,2006,725000
Southern Metropolitan,Bentleigh East,10969,1 Melva St,Glen Eira,3165,13.9,Buxton,27-11-2036,145.0745,-37.9107,S,h,4,4,3,2,635,200,1950,1515000
Southern Metropolitan,Bentleigh East,10969,7 Celia St,Glen Eira,3165,13.9,Buxton,28-11-2036,145.0586,-37.9331,S,h,3,3,1,3,337,100,1950,986000
Southern Metropolitan,Bentleigh East,10969,1/65 Blamey St,Glen Eira,3165,13.9,Thomson,29-11-2036,145.0689,-37.9292,PI,h,3,3,1,2,290,,2006,830000
Southern Metropolitan,Bentleigh East,10969,1/32 Elizabeth St,Glen Eira,3165,13.9,Gary,30-11-2036,145.0538,-37.9229,S,t,3,3,1,2,162,,,767000
Southern Metropolitan,Bentleigh East,10969,39 Elizabeth St,Glen Eira,3165,13.9,hockingstuart,01-12-2036,145.0555,-37.9228,PI,h,4,4,3,2,620,,,1860000
Southern Metropolitan,Bentleigh East,10969,122B Tambet St,Glen Eira,3165,13.9,Purplebricks,02-12-2036,145.0728,-37.9092,PI,t,3,3,2,2,369,,,1200000
Southern Metropolitan,Bentleigh East,10969,29 Argyle St,Glen Eira,3165,13.9,Buxton,03-12-2036,145.075,-37.911,S,h,3,3,1,2,625,,,1175000
Southern Metropolitan,Bentleigh East,10969,28B Barrington St,Glen Eira,3165,13.9,hockingstuart,04-12-2036,145.0694,-37.9127,S,t,3,3,2,2,372,180,2008,1225000
Southern Metropolitan,Bentleigh East,10969,1/22 Brooks St,Glen Eira,3165,13.9,Buxton,05-12-2036,145.077,-37.9167,SP,t,3,3,2,2,301,,2000,1055000
Southern Metropolitan,Bentleigh East,10969,6 Elswill St,Glen Eira,3165,13.9,Buxton,06-12-2036,145.0651,-37.9311,S,h,5,5,2,2,652,,,1351000
Southern Metropolitan,Bentleigh East,10969,1 Heather St,Glen Eira,3165,13.9,Buxton,07-12-2036,145.0573,-37.9199,S,h,2,2,1,2,848,,,1962000
Southern Metropolitan,Bentleigh East,10969,1/62 Tudor St,Glen Eira,3165,13.9,Buxton,08-12-2036,145.0803,-37.919,PI,h,3,3,1,1,294,105,1950,810000
Southern Metropolitan,Bentleigh East,10969,2/575 Warrigal Rd,Glen Eira,3165,13.9,hockingstuart,09-12-2036,145.0806,-37.9316,S,t,3,3,2,2,321,,,850000
Southern Metropolitan,Bentleigh East,10969,2/16 Argyle St,Glen Eira,3165,13.9,hockingstuart,10-12-2036,145.0711,-37.911,SP,u,2,2,1,1,1026,68.11,1970,535000
Southern Metropolitan,Bentleigh East,10969,4 Box Ct,Glen Eira,3165,13.9,Buxton,11-12-2036,145.0518,-37.9219,S,h,3,3,1,2,733,,,1640000
Southern Metropolitan,Bentleigh East,10969,2/10 Chester St,Glen Eira,3165,13.9,Woodards,12-12-2036,145.0671,-37.9211,S,u,3,3,1,1,289,,,809000
Southern Metropolitan,Bentleigh East,10969,13 Delma St,Glen Eira,3165,13.9,Buxton,13-12-2036,145.0524,-37.9317,S,h,3,3,1,2,689,,,1510000
Southern Metropolitan,Bentleigh East,10969,15 Lilac St,Glen Eira,3165,13.9,Woodards,14-12-2036,145.057,-37.9194,S,h,4,4,1,2,587,161,1950,1292000
Southern Metropolitan,Bentleigh East,10969,68 Mawby Rd,Glen Eira,3165,13.9,Buxton,15-12-2036,145.0563,-37.9297,S,h,3,3,1,2,589,158,,1165000
Southern Metropolitan,Bentleigh East,10969,978 North Rd,Glen Eira,3165,13.9,Ray,16-12-2036,145.068,-37.9076,S,h,3,3,2,2,557,119,1960,959000
Southern Metropolitan,Bentleigh East,10969,68 Tambet St,Glen Eira,3165,13.9,hockingstuart,17-12-2036,145.0719,-37.9133,S,h,3,3,1,1,612,,,1251000
Southern Metropolitan,Bentleigh East,10969,76 Wingate St,Glen Eira,3165,13.9,Buxton,18-12-2036,145.0663,-37.9362,S,h,3,3,3,2,604,,1960,1205000
Eastern Metropolitan,Box Hill,4605,5/10 Camelia St,Whitehorse,3128,13.1,Ray,19-12-2036,145.1384,-37.8158,S,u,2,2,1,1,171,80,2014,780000
Eastern Metropolitan,Box Hill,4605,2/13 Oxford St,Whitehorse,3128,13.1,Barry,20-12-2036,145.1213,-37.8219,SP,u,2,2,1,1,0,,,572000
Eastern Metropolitan,Box Hill,4605,32 Sweetland Rd,Whitehorse,3128,13.1,Fletchers,21-12-2036,145.1359,-37.8247,S,h,3,3,1,2,414,,,910000
Eastern Metropolitan,Box Hill,4605,35 Barkly St,Whitehorse,3128,13.1,Noel,22-12-2036,145.1301,-37.8262,S,h,3,3,1,2,689,152,1920,1760000
Eastern Metropolitan,Box Hill,4605,22 Combarton St,Whitehorse,3128,13.1,Noel,23-12-2036,145.1276,-37.8265,S,h,5,5,2,2,631,,,1726000
Eastern Metropolitan,Box Hill,4605,1A Maple St,Whitehorse,3128,13.1,Fletchers,24-12-2036,145.1282,-37.8259,S,t,2,2,1,1,257,,,990000
Eastern Metropolitan,Box Hill,4605,4/18 Barkly St,Whitehorse,3128,13.1,McGrath,25-12-2036,145.1305,-37.8281,S,u,2,2,1,1,156,,1980,646500
Eastern Metropolitan,Box Hill,4605,11 Howard St,Whitehorse,3128,13.1,Buxton,26-12-2036,145.1217,-37.8229,S,h,3,3,2,2,693,158,1925,2080000
Western Metropolitan,Braybrook,3589,96 Duke St,Maribyrnong,3019,10.8,Barry,27-12-2036,144.8463,-37.7854,S,h,2,2,1,2,555,74,1950,610000
Western Metropolitan,Braybrook,3589,1 Hinkler St,Maribyrnong,3019,10.8,S&L,28-12-2036,144.8511,-37.7888,S,h,3,3,1,2,597,,,925000
Western Metropolitan,Braybrook,3589,16 Menzies St,Maribyrnong,3019,10.8,Douglas,29-12-2036,144.8528,-37.782,S,h,2,2,1,1,604,82,1950,760000
Western Metropolitan,Braybrook,3589,14 Arthur St,Maribyrnong,3019,10.8,S&L,30-12-2036,144.8514,-37.7904,S,h,3,3,1,0,556,,,771000
Western Metropolitan,Braybrook,3589,13/25 Marnoo St,Maribyrnong,3019,10.8,Barry,31-12-2036,144.8463,-37.7894,SP,t,3,3,2,1,145,107,2003,441700
Western Metropolitan,Braybrook,3589,10 Sedge Cl,Maribyrnong,3019,10.8,Nelson,01-01-2037,144.8552,-37.7759,S,h,4,4,3,2,475,319,2002,1000000
Western Metropolitan,Braybrook,3589,30 Shepherd St,Maribyrnong,3019,10.8,Village,02-01-2037,144.855,-37.783,SP,h,3,3,1,3,586,,,730000
Southern Metropolitan,Brighton,10579,33 Brickwood St,Bayside,3186,11.2,Marshall,03-01-2037,144.9977,-37.894,S,h,3,3,2,2,517,195,1920,2575000
Southern Metropolitan,Brighton,10579,81 Carpenter St,Bayside,3186,11.2,Kay,04-01-2037,144.9999,-37.9104,VB,t,4,4,4,2,473,292,2013,2900000
Southern Metropolitan,Brighton,10579,161 Church St,Bayside,3186,11.2,Castran,05-01-2037,144.9974,-37.9164,PI,h,5,5,4,4,1276,,1880,5800000
Southern Metropolitan,Brighton,10579,36 Meek St,Bayside,3186,11.2,hockingstuart,06-01-2037,144.9922,-37.902,S,h,3,3,2,2,393,,,2140000
Southern Metropolitan,Brighton,10579,2 Normanby St,Bayside,3186,11.2,Nick,07-01-2037,144.9866,-37.911,PI,h,3,3,2,2,0,167,1980,2225000
Southern Metropolitan,Brighton,10579,147 North Rd,Bayside,3186,11.2,Marshall,08-01-2037,145.0046,-37.8993,PI,t,2,2,1,1,444,182,1915,975000
Southern Metropolitan,Brighton,10579,24 North Rd,Bayside,3186,11.2,Biggin,09-01-2037,144.9902,-37.8981,S,h,4,4,2,2,920,333,1990,4225000
